"","X1","X2","factor.cl.cluster.","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","NES.TCGA.LUAD.KRAS_G12C.STK11_co_kras","NES.TCGA.LUAD.KRAS_G12C.STK11_co_tar","NES.TCGA.LUAD.KRAS_G12C.STK11_co_wt","NES.TCGA.LUAD.KRAS_G12C.TP53_co_kras","NES.TCGA.LUAD.KRAS_G12C.TP53_co_tar","NES.TCGA.LUAD.KRAS_G12C.TP53_co_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_kras","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_tar","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_wt","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_kras","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_tar","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt"
"BIOCARTA_RAB_PATHWAY",-3.04916796570769,7.19441512324534,"3",1.19383916993741,1.28436406313174,1.97588266677561,-1.11104906629361,1.24805562224213,1.1657858949805,-0.657569375938696,-0.714777470685857,0.753708580875706,1.5138159786042,1.21654795348189,-0.469894568409405,0.862344628879443,1.42841734588192,1.67528671739966,1.44142532223134,1.86561824456709,-1.41195796215194,-1.12924503853464,-0.827723495519746,1.02388772521159,1.64721660301964,1.17361324053901,-0.981961021933641,-0.78944597277882,0.954500806654451,-1.24293779511628,-1.28826303581865,-0.957891879363271,1.29852519127664,1.32589444810111,1.32699016637535,0.724559679981183,0.54111952674239,1.52390643567339,0.532940764925373,0.510381762046209,0.017634177211229,0.667112045857561,0.560455391967392,0.460996613449444,0.920338266990326,0.999319701753632,0.88929370175312,0.241674936010477,0.422534482981501,1,0.810486274459535,0.365723479849167,0.233404464464349,0.449907715023994,0.119026407503483,0.276947745708357,0.933479853479854,0.871332226080829,0.662970670309712,0.125882419449596,0.468857477266589,0.636128212645363,0.860068834064106,0.660646666862359,0.583408453314687,0.524252168961243,0.837919973777247,0.326944694244604,0.617769784172662,0.310384846261589,0.993975169575283,1,0.196140178606564
"KEGG_ASTHMA",-3.54756531601897,-15.1344828297881,"1",1.19352243015322,1.22701546076548,-1.76706698854995,-1.59658533286062,-0.522431102583199,-1.72524642230366,-2.24969480534767,-1.10139403239694,-2.03531626331689,-0.906753761592846,-1.73351800856316,2.35091935712092,1.94227308273551,1.47260095560797,0.974016794850095,-1.49644017293004,-0.939897638399892,-2.19802863819535,-2.07067694252106,-2.06892061659109,1.07762385650982,1.12639957487429,-1.04193670979064,-2.28882375118898,-1.77396747267199,-2.20574961495736,-0.951783364772175,1.20273906780188,-1.48147083289431,0.895975526719319,0.753306068782173,-1.01761983238656,-1.67045323257551,-0.552353487972888,-1.62904047624139,0.471970761146662,0.536763457293259,0.0111646412809004,0.112721979684295,0.997292401707753,0.0138819243862963,4.1228223956711e-06,0.974090682610862,0.00092189592745987,0.98774126238915,0.0218425634387127,4.19563595083896e-05,0.0327522840666374,0.200437086623407,0.91481705513292,0.294457024341548,0.974104770591268,2.19022450754254e-06,0.000234140122106589,1.89980703841775e-05,0.598414085914086,0.617512274959083,0.633790944123314,5.4842089533307e-08,0.0158438139152744,2.39140089424194e-07,0.787523496240601,0.551129533678757,0.248819787330478,0.756498094209008,0.99080678226702,0.664031740492645,0.0446203404633176,1,0.0303382316217536
"KEGG_ALLOGRAFT_REJECTION",-4.23981032258025,-15.9994043996123,"1",1.18949130077281,-0.909025283153293,-1.78565407001114,-1.57993360422796,-1.01213819022525,-1.65957435427608,-2.3441716170354,-1.43588469128065,-2.04993251629204,-1.16427897806817,-1.70857922929238,2.6574827655754,2.21086449324778,1.92781481696955,-0.891780867541029,-1.69860685528592,-1.23540161469327,-2.31877408475537,-2.09463188345633,-2.07856016173479,1.77439393015938,1.32555822838094,0.687089244582468,-2.43606681906016,-2.14866261159112,-2.25655586052248,1.21041549154182,1.94135748974403,-0.739425024161449,1.95417424872433,0.889288354316319,1.08576132002787,-1.68403883431093,-0.745906220333623,-1.6741232290364,0.460365975127351,0.889090291152147,0.0111646412809004,0.124455583487267,0.859224543116103,0.039694281446872,1.71851646006374e-06,0.461681121474936,0.000342882925236462,0.726110655257297,0.037061308080445,4.41845142498154e-09,0.00207411034069032,0.0329037214315361,0.980308529945554,0.0659107279918481,0.621793103448276,1.60525598578997e-08,4.75747971994018e-05,3.27323771037353e-06,0.00697927379928061,0.219591598604941,0.986636776885236,4.3921498218672e-10,2.87053144481507e-05,2.42847616359487e-08,0.555239005558701,0.0189750917174586,0.977774230168866,0.00268513005863581,0.957292327203551,0.524160729552579,0.0289438254140843,0.97578597051883,0.014941998953037
"BIOCARTA_TH1TH2_PATHWAY",-4.52804837113372,-15.4527773549346,"1",1.16958060925136,-0.909292164028577,-1.48317272179608,-1.05756229448565,-1.14275833043636,-1.48418400636685,-1.82971583931512,-1.32563800782177,-1.75124518467812,-1.02839083203499,-1.42154653717784,2.1511857357202,1.98491110629584,-0.898055818782603,-0.995976377063238,-1.79134819170869,-1.29056639385897,-1.67509187861458,-1.71582575645264,-1.63282315287289,1.73886871236289,1.13706008944013,-0.912073750443251,-1.91697539387934,-1.70923687078264,-1.88423818301942,0.90134298686226,0.827188610532239,-0.793177399381186,1.71801591443085,1.09124244891035,1.07273462714595,-0.81006825130686,1.5741167841182,-1.13794885091232,0.538960141840706,0.889090291152147,0.235369227495212,0.683388157894737,0.703387319770887,0.160041002702451,0.0214744034083785,0.670994439415492,0.0130801328204563,0.885747156953847,0.212804976271018,0.00133055260797598,0.0422759478285295,0.792305930844974,0.91481705513292,0.0172564956091255,0.615391149239786,0.0707861783225929,0.0691235775259956,0.04901807154844,0.0345789973598258,0.630638263535867,0.781608751111283,0.00116883888351139,0.0323558447463796,0.00143720789530528,0.798737775601529,0.923333333333333,0.950202205506264,0.0336008979577132,0.789950892628779,0.569058154235145,0.993975169575283,0.0968307421889626,0.569773325842607
"KEGG_FOCAL_ADHESION",-0.744861697015676,-10.8792633702544,"2",1.15515657827145,-0.67949911603315,-1.08792384927627,0.991449512977723,-0.795683612855687,-0.800437185238749,-2.03125975642824,-0.857715888938592,-1.65086468622327,-0.641271801179451,-1.15742766541371,2.44011813874494,1.93255489233665,0,-1.28327852131624,-1.0567399401049,-1.03701338907168,-1.76031744710731,-0.91387312124213,-1.36780996203032,1.1040217721355,-0.812562064178025,1.01643155961548,-2.04140730606498,-1.63951770651883,-1.8796632901108,-1.27122276683566,-0.794133181534348,-1.19334986712775,-0.891118493666565,-0.799137445022994,-0.839915008205798,1.54697070334105,2.33835946183995,1.48799590801447,0.413194807913744,1,0.529928042620909,0.771891564440406,0.997292401707753,0.946216319843842,5.29526586431991e-07,0.999319701753632,0.00092189592745987,1,0.35513112369431,1.03404500659079e-13,3.83531667935135e-07,1,0.372432301990914,0.848530695917329,0.88382905982906,8.24612401966943e-05,1,0.104203059870164,0.479170240750272,0.973270356335948,0.674202882873137,4.00511439518429e-09,0.00161880250831599,2.51274414724017e-07,0.27315105333931,0.971978085638148,0.454115089890952,0.837930757059723,0.99080678226702,0.947702834799609,0.00811116103153772,2.11477005806046e-12,0.00303881857579368
"BIOCARTA_MONOCYTE_PATHWAY",0.81713798159608,-9.49903437397756,"2",1.12852702123934,1.08518635924536,-1.19632138172194,-1.16921859163658,0.653166969949598,-1.30224329063512,-1.61120155062851,0.863477200117711,-1.51784725500161,0.689964091683397,-1.44529590150156,1.87357958571282,2.00151404878653,1.85989126668806,-0.793775969109444,-0.890613818475334,-0.596848362405215,-1.71648616166581,-1.22130919129489,-1.55470427342982,-0.861010685065698,1.03025222100345,-1.04875366209435,-1.79357089234688,-1.24164798250072,-1.86402493834663,-0.937212490782619,1.12985034380974,-1.08807814177395,0.512480255694409,-0.787269425564074,-0.753476138260516,-0.724800206793758,1.75085657909469,0.821747359685398,0.594086107129585,0.675485854045479,0.514201658469168,0.596576161988035,0.997292401707753,0.328888888888889,0.0935809575026393,0.991755167294736,0.169892789676406,1,0.200972606231739,0.0115785798485835,0.0395523964908112,0.0720294741272947,0.983281804649032,0.931214435459718,1,0.0445301863972444,0.884812972401095,0.120540393388462,0.809613904148019,0.740325946274334,0.674202882873137,0.00213434861726243,0.436841229848025,0.00190348871401983,0.787523496240601,0.670180301759249,0.752340150351629,0.986827919186237,0.969934203268841,0.920594777818972,0.993975169575283,0.054716046657375,0.907537273852319
"BIOCARTA_IL5_PATHWAY",-6.83398089295379,-14.9563460042266,"1",1.11568297828432,1.05351672427703,-1.30158178665345,0.608331965051606,-0.752903393984643,-1.11844130397959,-1.30215332256574,-0.594336603904219,-1.46431092323795,-0.802497010982042,-1.24935473764529,2.14343355949821,1.82047572093447,1.81346691829586,1.14851150554501,-0.853331162789523,0.956519465566206,-1.69079008298279,-1.00399475386749,-1.55040880827144,0.942651474419479,0.905770441618885,-0.760522067043396,-1.67468348486306,-1.12393077225449,-1.71298976485726,0.738474813450867,0.496787509310227,-1.09101224820942,1.06497478854468,1.23517946788877,0.869837955613173,-0.933766420479306,1.46790629695133,-1.01521805685016,0.613492949947972,0.743333187849162,0.392641859386773,0.978919178295378,0.997292401707753,0.534532665193439,0.330040655315381,0.999319701753632,0.225040072019849,0.99129016064257,0.383344049477971,0.000433535750565483,0.103828922855026,0.0795212648624695,0.856484984046577,0.951758730954919,0.948453608247423,0.0567309660030184,0.959123443019149,0.126426340625635,0.765092383107089,0.867991216145561,0.9073945709047,0.0259058841917845,0.560233302859594,0.0187622345215248,0.906102918787246,0.998462761728068,0.745420629338552,0.569126791024601,0.715620031796502,0.808440981651143,0.869130313976104,0.199367088607595,0.696076298230345
"KEGG_LINOLEIC_ACID_METABOLISM",16.0657440673734,-4.39625975392141,"10",1.11096010995082,-1.19969834911332,-1.66035392647005,-1.9305857336617,-1.71025712740727,-1.71515634529481,1.06342796522728,-0.884372894097646,-0.958481303093688,-1.1907593367346,-1.58371869692371,-0.794262420527592,-0.771847649697198,-1.37076663408214,1.95171745155227,1.40983751226287,0.949729358712391,1.43836322070703,-1.03501768628208,-0.873585913812136,-1.98213566836729,-1.84830345279567,-2.14785168755502,1.37094836165797,1.14698885234714,-0.829271500417106,-1.4520589654772,-1.25993208038723,-1.7942988517546,-1.75861155727787,-1.45280046117487,-1.92128320284367,-0.787436222269054,-0.918351010534782,-1.34080127669347,0.59313291408388,0.563272907744811,0.0506368687464569,0.00649877269298355,0.0252604976182081,0.0344112372251828,0.529052850165998,0.991755167294736,0.699035891884578,0.680120422139147,0.0575643045830948,0.910706552706553,0.894406534325889,0.257647851425914,0.0146243405065899,0.403356574319738,0.945835316515945,0.220159936510486,0.938748123550016,0.85099846390169,0.00389955804131475,0.0195487071625706,2.65089970784909e-06,0.221781861126123,0.486306179775281,0.814641447975465,0.3311586282279,0.524252168961243,0.0317811228139267,0.0336008979577132,0.455574679671065,0.00412202844998659,0.993975169575283,0.778348301750756,0.245063552366212
"KEGG_DILATED_CARDIOMYOPATHY",3.16145684832582,-11.1364559819488,"2",1.09595505496907,1.16416988940263,-1.28481627604267,-1.30203557692369,-0.751857188512484,-1.26053243563662,-1.74195331029422,-0.987446839781177,-1.56748210722859,-0.866226367363377,-1.32033782657706,1.87614134265385,1.59645602814983,1.82120176741666,-1.30390511790974,-1.24744628824325,-1.11223185103093,-1.56833058307497,0.824866308301174,-1.24118750949823,-1.10374959775547,-1.05191666025226,-1.47533952430779,-1.62023052413209,-1.18955523856359,-1.52414378630658,-1.2780463612094,0.841475848787335,-1.23813314623365,-1.28684580304427,-1.10723467087954,-1.46676307692616,-1.01706530639672,1.58191367312033,-1.08039830763749,0.585665298580388,0.532004593191017,0.318315018315018,0.2527738045323,0.997292401707753,0.258459145985874,0.0082433521596957,0.991755167294736,0.0370344337188105,0.993541157611318,0.192717996289425,0.000945468048756504,0.0194452107266669,0.00828526605522726,0.468520954707762,0.532033849957212,0.746775288526816,0.0494331188585297,1,0.408348527757303,0.518188392127272,0.759545656225042,0.0664404639534405,0.00691174400763355,0.414298131880405,0.0366379662080076,0.415384615384615,0.968501500665243,0.432565688467781,0.276583177464947,0.786950764415553,0.105854743332675,0.743946149138911,0.022095061835814,0.583815050959937
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",-3.76622280961028,-14.9229197194365,"1",1.08208366747553,0.466844998793343,-1.71737207254965,-1.7739193259098,-0.982254574270334,-1.75664238255665,-2.20264677390603,-1.03503285695064,-2.07789440375374,-1.02878738095475,-1.77448473935695,2.56182296218753,2.29925148215744,1.69892289135975,-0.705964056579747,-1.4855368718775,-1.08295898400567,-2.08066096575603,-1.55915342641418,-1.95396973132479,1.2580530734168,1.01640904936336,-0.941214756679992,-2.34132387451728,-1.46399708816948,-2.22258743520687,0.787259657196398,1.53796227476621,-0.970044076083763,1.32899694432398,-0.509404855351997,-0.521199890143482,-1.50036214024773,0.701290889209021,-1.57192510521653,0.628606626466965,1,0.0292975041840587,0.0116701572681281,0.870661350844278,0.00872404027013808,2.31648088473825e-05,0.981457962915926,4.11341133692312e-05,0.885747156953847,0.00825608419901139,3.87785138819824e-07,0.000235512293550223,0.0403590882741045,0.99891765108296,0.322843822843823,0.814639905548997,0.000111364977732724,0.238364343483054,0.000101254881974823,0.347654906815212,0.76904646529909,0.779627694249853,1.91026466632034e-08,0.179080231378852,1.46378408452187e-08,0.937644926898784,0.109267001346345,0.836071251855517,0.259822824387702,1,1,0.0786010034498171,1,0.0324876137173767
"BIOCARTA_IFNA_PATHWAY",-9.08559927826873,-11.9276747395781,"1",1.07954155220708,-0.979449823434932,-1.00378081533685,0.704998462013926,-1.16995183192113,-0.912671750824706,-1.61855283965021,-0.859473081054058,-1.36497016830111,-1.05508605835571,-1.12884208232307,1.26729889706677,1.29012529932846,0.762247820625257,-1.12720478938716,-1.13465906074664,-1.17286597628736,-1.43689403664743,-0.967762818387006,-1.41404834135655,1.49412738457225,1.39507592015535,1.50208809540253,-1.67685878016054,-1.39426664154265,-1.65344447719464,1.14995082807215,1.4179307923838,0.899553886598435,1.54629350241119,0.874522303481989,1.44848579130545,-1.10813648723596,0.880883044762809,-1.04806785814446,0.680348912428236,0.834903326482454,0.714882089453923,0.948416040514133,0.684525573401292,0.738863696985863,0.0710269473712803,0.991755167294736,0.291721111652852,0.871331424481031,0.53591177072939,0.390140845070423,0.381365578466341,0.887862458301257,0.895053019614982,0.809941520467836,0.751374663072776,0.240795116485724,1,0.285743759026202,0.193749650271389,0.427315315315315,0.1931297095814,0.00934405877409549,0.299055330634278,0.0252460858533407,0.678832116788321,0.445023510971787,0.897480897480897,0.12423948451386,0.957292327203551,0.254615647241117,0.660627485638533,0.791971180109551,0.691274578651685
"KEGG_TYROSINE_METABOLISM",16.3064848434354,-2.08136126301565,"10",1.07331728618741,-1.22618189991982,-1.48694665926435,-1.70265918301939,-1.67003314767284,-1.6882230388256,2.04994421267356,-1.16704618668447,1.67879522596475,-1.33104588777593,-1.03283713436831,-1.22192486860991,-0.956895852034202,-1.61090351869105,1.68029428693813,1.00820557037125,-0.678973227672018,1.30797039991565,-0.670187136782264,-0.72468875619168,-1.69150350742046,-1.84364459410253,-1.91193023886372,1.97869253738082,0.925476364957772,1.48764742873293,1.38212824007953,-1.01247929855036,0.994911578732352,-1.65357365142134,-1.52492138293144,-1.86734911770769,0.882341877335185,0.889696172003055,-0.577559894751626,0.633789182815003,0.545717517476682,0.192495001895273,0.0569401669074881,0.0252604976182081,0.0272627998368889,0.000984799154427801,0.858444846292948,0.0487620663528999,0.422644048273695,0.598982905982906,0.372671170775935,0.744726356319525,0.0892004976247347,0.0846360661220633,0.86697965571205,1,0.266466727025804,1,0.93314257303177,0.0227561739844614,0.00172199053183429,0.000337245180360914,0.00274270426161276,0.737909440225388,0.0883787305638543,0.376068376068376,0.802324515573154,0.795905540091587,0.0427096496982299,0.199541436304395,0.0027128738874265,0.934074226521232,0.809344216155362,1
"KEGG_VIRAL_MYOCARDITIS",-4.29747424012175,-14.7712225606231,"1",1.06349959057263,-0.656588535867788,-1.38174638051355,-1.11156860443665,-0.60666117963355,-1.25072977551214,-2.11761301133632,-0.942232115823974,-1.94436765457213,-0.815174834714142,-0.950507590326977,2.76836104363896,2.54293239856108,2.28357856254848,-1.14907452566923,-1.36075731992522,-1.06512328336951,-2.18955749709683,-1.57991076594363,-1.87948369587298,1.50764437677673,1.17607249872402,1.15152254275679,-2.35619270755285,-1.89660196408686,-2.17608028641736,-1.10190517118351,0.943614990964062,-1.12420408248646,1.03408415740339,-0.638017115239638,0.493476049394501,-1.10422600758837,1.55671583405502,-1.0886025811217,0.631859959893048,1,0.215141612200436,0.53263540220062,0.997292401707753,0.284146553893201,2.80794241263658e-05,0.991755167294736,0.000122643433796472,1,0.730111260359378,2.55026692580841e-10,5.17603843803253e-08,5.31758627197944e-06,0.789173789173789,0.399694762400277,0.830824804334738,7.27534754946331e-07,0.115611429705563,0.000236081867016027,0.0791129315010819,0.375015812776724,0.396195803001516,4.6298557673394e-10,0.000635124382005832,2.42847616359487e-08,0.640290663891142,0.875394097339235,0.642662178145756,0.567657163522392,1,1,0.622515850604721,0.040484141229527,0.576190476190476
"BIOCARTA_ASBCELL_PATHWAY",-5.27995667344085,-15.3163771321563,"1",1.05047608831394,0.55963842480398,-1.44440666634762,-1.33752467819844,-0.845717396373133,-1.44442549395785,-1.75431588036141,-0.864779075877868,-1.62249847531343,-0.986799694503027,-1.51789730074603,2.23401392660512,1.91453669951039,1.58990071957681,-1.09259390555438,-1.64407510811162,-1.36374712489152,-1.8894212323289,-1.52692930269422,-1.710033920221,1.5478311272777,1.54963433355267,-0.875821523786201,-1.89061411455731,-1.72930409552017,-1.94206588144516,0.944529354883399,1.68826319681101,-0.849672800916393,1.5967784225493,1.49129140394207,1.11621316687665,-1.07042579166152,1.40333193927655,-1.00103464614519,0.684206586826347,1,0.250528835017262,0.414119601328904,0.965,0.197776417788658,0.0283037461396769,0.991755167294736,0.0791407528219107,0.931231907583259,0.155855638614259,0.000217330826880626,0.074128421935447,0.210616647089105,0.89813448890528,0.12620892839685,0.511620185922975,0.00598451323614203,0.236550053486122,0.0253297151054426,0.128247979703307,0.191210064571438,0.805074509685504,0.000746413234941108,0.0370301986936032,0.000422136205895123,0.787523496240601,0.153004394800935,0.921605323352048,0.121218741478484,0.493937232524964,0.557170377925095,0.708542858516418,0.204281629617393,0.716867230628699
"BIOCARTA_PLATELETAPP_PATHWAY",5.90371050948152,-10.6883082082061,"8",1.03875114751334,0.880144805512304,-1.29362130524445,1.29739471690707,-0.699029223360872,-1.09150028998274,-1.53105510595042,-1.23556256220164,-1.71109155527723,-0.793097582412507,-0.884448695987216,-0.809513186244173,1.37075064752998,-1.07942714368194,-1.45233329995637,-1.39549723197588,-1.50380489969518,-1.15183836117003,-0.601444128855652,-1.28933007736512,-0.803005398546573,-1.09422966123209,-1.09452013221278,-1.32411728616198,-1.47331194016436,-1.43704683657942,-1.03444420949098,-1.29852124329869,-0.977756297759433,-1.003743617728,-0.861151831575713,-1.12642986768812,-0.780730618323371,1.6347256067975,-0.834910583581604,0.695591517857143,0.874799357945425,0.379405779405779,0.43189712397919,0.997292401707753,0.553495656467466,0.137489220638163,0.811764705882353,0.0378650184673304,1,0.786354216139199,0.891016170624261,0.313440077632217,0.567162856636541,0.372432301990914,0.431416175325398,0.290899892493518,0.54461953810488,1,0.436790412686971,0.852103595638078,0.721009296148738,0.601074456797086,0.291615930999493,0.215581472537283,0.177564102564103,0.751534135236787,0.519926261102732,0.835603461754237,0.676493877789169,0.957292327203551,0.539027027027027,0.993975169575283,0.0950103278226541,0.911599411910952
