"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GAU1",422.377934311498,-1.66929037164428,0.537579066136486,-3.10519973116005,0.00190150576024782,0.428471529364272
"ANO7",359.928419103243,-1.80279225333509,0.580982882994469,-3.10300407482445,0.00191567002696396,0.428471529364272
"AC092384.2",6.32543289568983,-2.46133308965742,0.795027097438253,-3.09591094138598,0.0019620928280507,0.435627889286698
"MESP2",20.4119145422088,1.51218992231719,0.490144762340508,3.08519041414678,0.00203421874715302,0.44558090780681
"NKIRAS1",151.05842574702,0.561575404870665,0.18204204431964,3.08486650416109,0.00203643534616128,0.44558090780681
"NXF3",104.753273343164,-3.12785818818168,1.01719938882799,-3.07497057365082,0.00210523323518239,0.457320270045556
"BAIAP3",225.513450395288,-1.46891005182723,0.478464120363157,-3.07005267335891,0.00214021021981114,0.461597482765696
"TPT1P12",13.7044694257176,-3.3534973150865,1.09342658408411,-3.06696157190609,0.00216246655689031,0.463089912661722
"ESCO2",487.321004185846,1.08079194568037,0.353284520370416,3.05926776680497,0.00221878738049964,0.471804823621032
"IGLON5",14.9263236735964,1.7554299433905,0.57500225643647,3.05290966033705,0.00226634154985912,0.475539200579582
"CLCA1",12522.5772982736,-3.21582232539086,1.05343185100157,-3.05271036026998,0.00226784715626626,0.475539200579582
"CEACAM8",15.9131871255476,2.04606121734073,0.671396768396821,3.0474695644222,0.00230776895086769,0.480572989458275
"TMIGD1",57.2448532595208,-3.42963558929208,1.13034822928363,-3.03414071915311,0.00241221884953612,0.487154697826234
"LINC02109",1.79977382067482,-4.04556858996871,1.33426166885521,-3.03206536199138,0.00242886604290066,0.487154697826234
"PAX5",110.216799080083,-2.43565076201919,0.803654850445354,-3.0307174288433,0.00243973455780053,0.487154697826234
"AC244157.2",3.30640891729285,-3.90233522228733,1.28763644048773,-3.03061881411898,0.0024405314424064,0.487154697826234
"ZNF890P",2.18610180121079,2.02212461156773,0.667368654717255,3.02999638546771,0.00244556665480693,0.487154697826234
"SLC24A1",393.256217277165,-0.644684618110299,0.212788311781966,-3.02969938861528,0.0024479725958401,0.487154697826234
"AC012146.1",25.160039898518,1.09554360281242,0.361665261896178,3.02916458459014,0.0024523104510544,0.487154697826234
"HPN",165.53509801724,-2.73467756718017,0.904889764799691,-3.02211128201403,0.00251018248926206,0.495391897145542
"FAM96AP2",4.45594272842285,2.29881212260865,0.762551108375178,3.0146335076568,0.00257289945944224,0.504472072583496
"B4GALT4",1477.99990637527,-0.528645025456452,0.175775975903205,-3.0074930475571,0.00263412149886854,0.5087225641064
"AC009509.1",31.1363020705487,-2.1543968578943,0.717181361477778,-3.00397775739053,0.00266474805503314,0.5087225641064
"TRHDE",61.1131719611447,-1.74753158810626,0.582095522216248,-3.00213886108035,0.00268089855508249,0.5087225641064
"CAPN9",359.507582107478,-2.04051193741857,0.680125903739148,-3.00019735493147,0.00269804728673786,0.5087225641064
"ARHGAP31-AS1",8.58233641654293,-1.41076566359857,0.470323826324146,-2.99956239645464,0.00270367739546111,0.5087225641064
"TNFRSF13C",75.9524991090456,-1.51753542806939,0.506144193600662,-2.9982274759961,0.00271554901701898,0.5087225641064
"NOL4",13.1679571574086,-2.84656298883268,0.949884361626291,-2.99674687133399,0.00272877192181093,0.5087225641064
"RPL7P32",13.8974584127444,1.23449771375668,0.411967988097792,2.9965865053176,0.00273020763517077,0.5087225641064
"SNRPCP2",6.16432625762052,-2.94734640212734,0.98462042181198,-2.99338337580221,0.00275902932555061,0.5087225641064
"AL049840.6",1.20962953696794,-2.14696949866372,0.717964851023199,-2.99035460524842,0.00278653751384875,0.5087225641064
"SCT",29.6583904545097,-2.14412857713833,0.717471526404542,-2.98845110674033,0.00280395359389189,0.5087225641064
"CTXN1",134.963946515193,-1.70743676487859,0.571439229795109,-2.98795860671098,0.00280847588666003,0.5087225641064
"CUL7",1638.21511607055,-0.642425734135545,0.215230381082606,-2.98482830771452,0.00283737534188831,0.5087225641064
"PRR36",321.186845705977,-1.62824711621973,0.545534381865746,-2.98468285472873,0.0028387247669577,0.5087225641064
"MYH15",44.9514528363134,1.26408009689012,0.42365335193769,2.98376040484165,0.00284729635151455,0.5087225641064
"SIT1",93.032287649855,-1.38953329627919,0.466212764942542,-2.98047029332293,0.00287806151423155,0.511194514248362
"TMSB4XP4",46.456644308399,-1.3119838804425,0.440606300632387,-2.97767843664391,0.00290440527064508,0.512856825421803
"KBTBD2",1901.4931128062,-0.372404380996647,0.125183934922226,-2.97485760635351,0.00293124577584597,0.514587012800401
"IGLV3-27",87.9343412687868,-2.58309654266527,0.870337224788951,-2.96792607404751,0.00299816429627799,0.518206074229388
"CDC42P6",19.0195365379558,1.29267563105299,0.43573774694148,2.96663679042385,0.00301076397923469,0.518206074229388
"TMPRSS5",73.7506604825258,-2.06492636142098,0.69621198638286,-2.9659448584751,0.00301754586897692,0.518206074229388
"IGLJ2",69.8195523736973,-3.59755548295656,1.21309412372796,-2.96560292609523,0.00302090242109931,0.518206074229388
"AL031665.1",3.52173250693433,2.98891679562129,1.00858863107754,2.96346469068171,0.0030419695925883,0.518206074229388
"CBFA2T3",304.978819829589,-1.92176437420624,0.649189443689532,-2.96025203873355,0.00307387455409322,0.518206074229388
"RGN",43.3775431493878,2.09922517909446,0.709234952684381,2.95984450730905,0.0030779434995193,0.518206074229388
"IGLV4-3",6.30615617848561,-2.91101950746288,0.983876684619663,-2.95872394678017,0.00308915692536148,0.518206074229388
"INSR",2577.71826418427,-0.645753858708765,0.218390107391033,-2.95688237174831,0.00310766646874872,0.518430878584905
"LGALS9DP",1.55018903458772,-2.26276007250575,0.76663158613359,-2.9515612367574,0.00316171846264679,0.524546274272157
"MIR573",3.8543251618152,-1.39575224485174,0.473331208087282,-2.94878558819719,0.00319025225988446,0.524546274272157
"PIR",409.570403138651,0.870187729259201,0.295299627374874,2.94679589336062,0.00321085061754808,0.524546274272157
"PCAT14",32.6051019092271,-3.39312379249215,1.15494748087993,-2.93790310699411,0.00330440279186112,0.524546274272157
"SLC27A3",779.42219659113,-0.802128656236275,0.273124038112411,-2.93686583495129,0.00331547507237933,0.524546274272157
"AP4B1",761.189111145816,0.548846086337409,0.187002201062586,2.93497126353994,0.0033357857928126,0.524546274272157
"NTN4",566.14257752081,-0.961530395382528,0.327646186656116,-2.93466072410515,0.00333912571368768,0.524546274272157
"AC106772.1",4.61871594867015,1.76309729151282,0.600871457052587,2.93423372140393,0.00334372319582808,0.524546274272157
"RPL35P2",52.0172535994881,-2.03368149429141,0.693391973497388,-2.93294640264404,0.00335761849647691,0.524546274272157
"CABP7",14.6041024229469,-1.64162527182373,0.559982305535187,-2.93156632914461,0.00337257337530859,0.524546274272157
"LRMP",121.762618365757,-1.49542925141099,0.510135588844189,-2.93143486577592,0.00337400110995395,0.524546274272157
"AGAP7P",6.98605695570058,-2.23945961745169,0.764329151875129,-2.92996755646127,0.0033899739556758,0.524546274272157
"NAIF1",376.836192236474,-0.46922362008716,0.160191345479056,-2.92914463439917,0.003398962230221,0.524546274272157
"AP001528.1",6.8607849551366,-1.22571490539937,0.418738493775386,-2.92716080231413,0.00342071968327682,0.524546274272157
"AES",11778.6339925522,-0.578546083863835,0.197700344007642,-2.92637874136158,0.00342933163413636,0.524546274272157
"AL157935.2",12.1919646527258,-1.67221526152544,0.571564726937393,-2.92567959972906,0.00343704719199302,0.524546274272157
"IGFL3",8.03713410552312,2.68021610065402,0.916747313066339,2.92361489633302,0.00345992508532328,0.524546274272157
"AL450405.1",424.798550082835,-1.53358085897392,0.524671221713992,-2.92293687075885,0.00346746810699134,0.524546274272157
"VIPR1",1257.60252152507,-1.06974938655982,0.366146977677378,-2.92163926449887,0.00348194569658898,0.524546274272157
"AC022364.1",29.7817559582258,-0.883855241216407,0.302611172408869,-2.92076209275644,0.00349176357438992,0.524546274272157
"C4B",169.575882538974,-1.51293224559756,0.519025190575918,-2.91494954978733,0.00355746045009555,0.53051716317838
"LBX2-AS1",325.913730584404,-0.669268058143219,0.229661945454155,-2.91414433862669,0.00356664958189141,0.53051716317838
"WIPI2",3106.28319827153,-0.415373637025827,0.142952021026253,-2.90568565623528,0.00366449383479631,0.538223001871293
"AC018475.1",13.3480232662117,1.38612452495914,0.477599190608965,2.90227569940343,0.00370462347710696,0.538223001871293
"LINC00933",11.1555871074877,-1.13586773724868,0.391652037037479,-2.90019616862093,0.00372929186479721,0.538223001871293
"ZNF425",64.2926797673547,-0.861910904608123,0.297263139162165,-2.89948799920978,0.00373772653058139,0.538223001871293
"AC006978.1",230.402446501706,-0.646169225889593,0.223061054667877,-2.89682673137045,0.00376957886563545,0.538223001871293
"ASMT",4.23205075458852,1.78217686797978,0.615270069034606,2.89657657291232,0.00377258562533008,0.538223001871293
"FAM98A",1717.8464680957,0.334602360587944,0.11571281326454,2.89166213445164,0.00383209806906843,0.538223001871293
"AC022613.2",7.57472806805102,-1.05451097823554,0.364682582737758,-2.8915858013264,0.00383302913149755,0.538223001871293
"POLR3G",204.313120780932,1.00473949571705,0.347709474597384,2.88959481728372,0.00385738658699911,0.538223001871293
"IFT140",907.634901730712,-0.699282231600342,0.242041998849968,-2.88909459896586,0.00386352825853133,0.538223001871293
"MIOX",13.9549428759782,2.12837135935874,0.737050422426563,2.88768759178183,0.00388085113307586,0.538223001871293
"HEPACAM2",679.392622625047,-2.32632747761857,0.805643471907063,-2.8875396608277,0.00388267653111228,0.538223001871293
"AC008555.1",16.6397766444691,-1.47252604200269,0.510098242276557,-2.88674988455329,0.00389243520068807,0.538223001871293
"MAP3K20-AS1",92.8125381980612,2.22846649025972,0.77204454406963,2.88644807786988,0.00389617027803572,0.538223001871293
"AC147067.2",3.01881087269686,-1.64817853596795,0.571311426267259,-2.88490385486695,0.00391533215319217,0.538223001871293
"PCDHAC1",8.01136389789543,-2.5844651937134,0.895879296047436,-2.88483638936171,0.00391617126381677,0.538223001871293
"AC090498.1",390.675730915917,1.4145114259195,0.490398887659165,2.88440993957272,0.00392147906645751,0.538223001871293
"AC009088.1",4.30663233276226,1.20288942110396,0.418078502648548,2.87718553688743,0.00401239602551695,0.546685800813329
"AC026979.2",21.3345472116905,1.04416728381936,0.362981668223097,2.87663916729146,0.00401934915650137,0.546685800813329
"AP000866.4",16.2170378838207,-1.03259004874184,0.359225495318791,-2.8744898739035,0.00404680746502816,0.547952248459755
"MLIP",3.92550135315004,-2.18534328600641,0.762468401804468,-2.86614275533851,0.00415506830120958,0.548033504479467
"SYT10",1.46967010460521,-3.09210778454964,1.07907179871091,-2.86552552688668,0.00416317706411694,0.548033504479467
"SPAG16",300.643428978061,-1.38612529749197,0.484120409932071,-2.8631829376631,0.0041940833569017,0.548033504479467
"OGDHL",111.971253891537,-2.26968822483944,0.793311897643779,-2.86102884827601,0.00422268626291503,0.548033504479467
"CNPY4",263.622076082189,0.615332495958766,0.215121831091695,2.86039075084147,0.00423119309385709,0.548033504479467
"NKX6-3",14.0974014285793,-4.4722874758974,1.56385511356221,-2.85978377223849,0.00423929948455586,0.548033504479467
"GREB1L",35.8916471512366,2.51973446239848,0.881615981735689,2.85808619013205,0.0042620460717952,0.548033504479467
"YPEL1",65.6276251641973,-0.971187156978741,0.340024697939583,-2.85622533558226,0.00428710753287052,0.548033504479467
"BICRAL",906.689050447973,-0.47673753955235,0.166973123080054,-2.85517531659141,0.00430130779365229,0.548033504479467
"SNX18P3",18.8957965487849,1.43076076642088,0.501142610883698,2.85499723102357,0.00430372041534224,0.548033504479467
"ACVR2B-AS1",41.7811142938721,-0.846573698680014,0.296642490730144,-2.85385177489675,0.00431926788056667,0.548033504479467
"AC080038.2",7.40893700210721,1.30078028751521,0.456126708122649,2.85179592501617,0.00434730004424415,0.548033504479467
"HLA-J",192.270990333843,-1.35648418022985,0.475802949154124,-2.85093689024289,0.00435906203339438,0.548033504479467
"DGCR6",53.2615312251117,1.19322266481875,0.419043299001971,2.84749253277794,0.00440651279537197,0.548033504479467
"CA7",49.9258892566212,-1.75953541078564,0.618066140218377,-2.84684000026916,0.00441555489908247,0.548033504479467
"PPP1R11",3125.878522346,-0.389007690012136,0.13664862588623,-2.84677352215758,0.00441647702547934,0.548033504479467
