"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPINK5",1438.37365202014,-2.68756618977345,0.574748899781518,-4.67607017742025,2.92424571446747e-06,0.000534105873327994
"IL36RN",159.026545535696,3.477065379594,0.744652007382464,4.66938294011491,3.02105782633636e-06,0.000548617156302163
"RPH3AL",1439.20420518557,-1.21322858517597,0.260306663287627,-4.66076653533607,3.15033906776532e-06,0.000566109800393193
"DUSP5P1",16.9439764516945,2.64929506638979,0.568447666575259,4.6605786639095,3.15321618042921e-06,0.000566109800393193
"APOF",5.02267894212122,-3.64794267673375,0.783634992990769,-4.65515540955012,3.23736424933542e-06,0.000577933534183619
"AC022733.1",121.688189941816,-4.24401678166119,0.912455253929075,-4.65120537515265,3.30000481216121e-06,0.000585806472217246
"HEPACAM2",150.484486460045,-3.8540899279068,0.830718057291797,-4.63946810121285,3.4930704470549e-06,0.000616614748525367
"CHGB",1183.05969865309,-3.88358025198811,0.837545043238401,-4.63686136446118,3.53739497140282e-06,0.00062097003503548
"MSMB",2430.03979449771,-3.8541101787901,0.833279736565592,-4.62522969138195,3.74183505446128e-06,0.000653229304148439
"AC007881.3",5.50678385305435,1.72278426873193,0.373452112497746,4.61313301244835,3.96644289758176e-06,0.000688635509218618
"JOSD1",4182.07746075941,0.658702735664228,0.142881143563222,4.61014462256712,4.02388946171651e-06,0.000694791580389718
"AL121839.2",490.719393326012,-1.5951415572821,0.346243769007503,-4.60698993040229,4.08539777539743e-06,0.000701578254929391
"TMEM229A",89.5061254192567,-4.64411292842447,1.00832162502764,-4.60578531011587,4.10912163737327e-06,0.000701837975663354
"CELF3",150.413121182431,-3.94400354432022,0.857359621488777,-4.60017412234972,4.22137932096571e-06,0.000717135181633734
"C11orf53",45.8541930498088,-4.25614433725888,0.927846013983659,-4.58712358852019,4.49394673850871e-06,0.000759356839804269
"ACP7",19.5821508594032,3.30970083465322,0.722058683492732,4.58370061923996,4.56818170500187e-06,0.000767794710184304
"AC026356.1",57.0076326709854,1.10197291318316,0.241005940901942,4.57238900028411,4.82194676843755e-06,0.000806158063434337
"DNAH17",374.595440558321,-1.475238108199,0.322778484156759,-4.57043508353098,4.86712675851901e-06,0.000809428796398335
"SELENBP1",9999.51603472534,-1.56739719175331,0.343110061130229,-4.56820527672721,4.91918144431548e-06,0.000812952171130799
"NEB",336.210568697232,-2.14982437684168,0.470696129309066,-4.56732962728502,4.93976887325506e-06,0.000812952171130799
"HSD17B4",5572.41088255144,-0.704186555365372,0.154464331617198,-4.55889426376134,5.14236520205603e-06,0.000841909096655785
"CHRNA3",38.6070461542266,-1.99398489209862,0.438052559878754,-4.55193069217658,5.31558480870196e-06,0.000865782725697756
"ASAH1",18429.8013616068,-0.932870207945846,0.205304879560385,-4.54382871923638,5.52415502134664e-06,0.000895139745459031
"FSCN1",5967.65530295252,1.61988594407139,0.357085466154494,4.53640962068879,5.72199939049119e-06,0.000922468044595616
"CHIA",760.320405753968,-3.00641315049836,0.663340719935898,-4.53223066237948,5.83640680310665e-06,0.000936135950073928
"EPHB1",188.03102859082,-2.10207376680212,0.464029923604396,-4.53003924935286,5.8972729824274e-06,0.000941121372215863
"AATK",647.999048650352,-1.85839932345033,0.410566537698917,-4.52642666366823,5.99894038533009e-06,0.000952535267817388
"KCNK10",29.1559086328211,-3.5176214473823,0.777535342406546,-4.52406630995696,6.06627048137854e-06,0.000958363622781565
"ACTG1P14",15.4944115710186,1.31727878377092,0.291238678085049,4.52302143531307,6.09630635417098e-06,0.000958363622781565
"F7",58.2702101403138,-2.97337448511493,0.658371204230469,-4.5162584056062,6.29418514872504e-06,0.000984572585789178
"MCF2L",1964.78024562443,-1.46294038153584,0.32443660853849,-4.50917172425775,6.50812143724813e-06,0.00101302276440476
"AC083805.1",28.6132155151309,2.26862744991911,0.50348376340301,4.50586019812362,6.61046005662097e-06,0.00102390841602505
"RNF180",283.080092168933,-1.35490767203345,0.301190936828241,-4.49850080583967,6.84343371976967e-06,0.00105157848535572
"TFF1",2662.77635391322,-4.58782436548346,1.01994235876277,-4.49812121838793,6.85566073749218e-06,0.00105157848535572
"SLC14A2",368.540482840352,-3.69605170448755,0.822576664562075,-4.49326107063256,7.01407088177045e-06,0.00107067928368204
"UGT3A2",18.5344095161704,-2.69070859814759,0.598983672400095,-4.49212344531207,7.05165273905964e-06,0.00107124097715772
"MT1A",77.3526651691949,2.38183881886325,0.530789225473696,4.48735336844415,7.21134112153126e-06,0.00109025816630691
"PHLDB2",1315.22110732524,1.38433016779638,0.308815162997893,4.48271436660583,7.36995473985909e-06,0.0011089325231908
"PRMT8",87.3307671287974,-2.78412003150126,0.621948573128639,-4.47644733309069,7.58953794586654e-06,0.00113656028442413
"ANXA1",19887.9901081508,1.70018448756911,0.380512835860196,4.46813964560652,7.89027930073196e-06,0.00117602379879494
"CPE",8170.1348292831,-1.94558066898083,0.435652238613303,-4.46590306794631,7.973170601672e-06,0.00118279927075884
"FFAR2",144.81700389145,-2.39094038752564,0.537351398553217,-4.44949132720803,8.60739054166593e-06,0.00127091741278299
"WIF1",1453.78049767275,-3.04285429172244,0.684626898835963,-4.44454387768879,8.80785315685917e-06,0.00129446764674621
"DSCAM",25.1877154006312,-3.14543573146152,0.708224451378458,-4.44129784751061,8.94179253597676e-06,0.00130806833588793
"PLCXD3",168.091523314712,-2.36417446387913,0.532599113759598,-4.43893803575921,9.04038370849135e-06,0.00131639651806871
"C8B",105.846123667414,-3.02814385898272,0.682926952681009,-4.43406699222362,9.24718710972898e-06,0.00134033311143677
"AC069544.1",38.3722981384286,1.1875056875946,0.268126188235775,4.42890601402341,9.47122825330132e-06,0.0013615388713061
"CST6",677.076382520811,2.1346598887765,0.482004470141248,4.42871388340227,9.47966807036335e-06,0.0013615388713061
"FAM225A",43.2798492015561,1.42640715022384,0.32226654087958,4.42617203241351,9.5920037121829e-06,0.00137143951718351
"LRRTM3",7.41213079793365,-5.61390719129369,1.26918573425089,-4.42323533884279,9.72337253925255e-06,0.00138396002475361
"PHEX-AS1",6.38327430534147,-4.8308101408228,1.09272896317087,-4.42086766585266,9.83053665019977e-06,0.00139293855189692
"EXOC3-AS1",244.404332819434,1.10927741847496,0.25102587420224,4.41897641826859,9.91694663617227e-06,0.00139890928486505
"NEURL3",56.3039600911097,1.98041189567741,0.4485048986311,4.41558587592221,1.00736777363307e-05,0.00140769608939029
"PORCN",592.922021562473,0.84192360335645,0.190682455324142,4.41531761233755,1.00861789652306e-05,0.00140769608939029
"SLCO4C1",907.469261260363,-1.99654844864626,0.452245419320842,-4.41474554157911,1.01128872805746e-05,0.00140769608939029
